time	H2	O2	H2O		OH		H		HO2		O		N2
51	0.5	0.5	8.83639e-041	1.68595e-026	1.47418e-012	8.20379e-026	6.33348e-013	0.1
52	0.5	0.5	9.36658e-041	1.75206e-026	1.50252e-012	8.51932e-026	6.45528e-013	0.1
53	0.5	0.5	9.91755e-041	1.81945e-026	1.53087e-012	8.8408e-026	6.57708e-013	0.1
54	0.5	0.5	1.04897e-040	1.88811e-026	1.55922e-012	9.16824e-026	6.69887e-013	0.1
55	0.5	0.5	1.10835e-040	1.95804e-026	1.58757e-012	9.50163e-026	6.82067e-013	0.1
56	0.5	0.5	1.16992e-040	2.02924e-026	1.61592e-012	9.84097e-026	6.94247e-013	0.1
57	0.5	0.5	1.23374e-040	2.10171e-026	1.64427e-012	1.01863e-025	7.06427e-013	0.1
58	0.5	0.5	1.29983e-040	2.17546e-026	1.67262e-012	1.05375e-025	7.18607e-013	0.1
59	0.5	0.5	1.36824e-040	2.25048e-026	1.70097e-012	1.08947e-025	7.30786e-013	0.1
60	0.5	0.5	1.43901e-040	2.32676e-026	1.72932e-012	1.12579e-025	7.42966e-013	0.1
61	0.5	0.5	1.51218e-040	2.40432e-026	1.75767e-012	1.1627e-025	7.55146e-013	0.1
62	0.5	0.5	1.58779e-040	2.48315e-026	1.78602e-012	1.20021e-025	7.67326e-013	0.1
63	0.5	0.5	1.66588e-040	2.56325e-026	1.81437e-012	1.23831e-025	7.79505e-013	0.1
64	0.5	0.5	1.74649e-040	2.64463e-026	1.84272e-012	1.277e-025	7.91685e-013	0.1
65	0.5	0.5	1.82965e-040	2.72727e-026	1.87107e-012	1.3163e-025	8.03865e-013	0.1
66	0.5	0.5	1.91542e-040	2.81119e-026	1.89942e-012	1.35618e-025	8.16045e-013	0.1
67	0.5	0.5	2.00382e-040	2.89637e-026	1.92777e-012	1.39667e-025	8.28225e-013	0.1
68	0.5	0.5	2.09491e-040	2.98283e-026	1.95612e-012	1.43775e-025	8.40404e-013	0.1
69	0.5	0.5	2.18871e-040	3.07056e-026	1.98447e-012	1.47942e-025	8.52584e-013	0.1
70	0.5	0.5	2.28527e-040	3.15957e-026	2.01282e-012	1.52169e-025	8.64764e-013	0.1
71	0.5	0.5	2.38463e-040	3.24984e-026	2.04117e-012	1.56455e-025	8.76944e-013	0.1
72	0.5	0.5	2.48683e-040	3.34138e-026	2.06952e-012	1.60801e-025	8.89123e-013	0.1
73	0.5	0.5	2.5919e-040	3.4342e-026	2.09787e-012	1.65207e-025	9.01303e-013	0.1
74	0.5	0.5	2.6999e-040	3.52829e-026	2.12621e-012	1.69672e-025	9.13483e-013	0.1
75	0.5	0.5	2.81085e-040	3.62365e-026	2.15456e-012	1.74197e-025	9.25663e-013	0.1
76	0.5	0.5	2.92481e-040	3.72028e-026	2.18291e-012	1.78781e-025	9.37842e-013	0.1
77	0.5	0.5	3.0418e-040	3.81818e-026	2.21126e-012	1.83424e-025	9.50022e-013	0.1
78	0.5	0.5	3.16187e-040	3.91735e-026	2.23961e-012	1.88127e-025	9.62202e-013	0.1
79	0.5	0.5	3.28506e-040	4.0178e-026	2.26796e-012	1.9289e-025	9.74382e-013	0.1
80	0.5	0.5	3.41141e-040	4.11951e-026	2.29631e-012	1.97712e-025	9.86562e-013	0.1
